3.43622	3.11475	2.98957	2.75389	2.7013	2.7013	2.65213	2.57132	4.40413	4.45926	4.43424	2.19148	1.72651	1.86602	1.47383	1.18726	0	0	0.326506	0.343957	2.32741	4.8683	4.56237	4.47374	5.02144	5.14268	3.00785	3.03239	1.06424	0.880869	3.07382	0.869809	2.93543	1.73471	1.93431	1.83625	4.54165	0.7992	3.12458	2.93658	3.93111	2.71279	1.28765	0.884401	4.29348	2.01251	1.32405	3.20675	0.434576	0.98553	
3.43622	3.11475	2.98957	2.75389	2.7013	2.7013	2.65213	2.57132	4.40413	4.45926	4.43424	2.19148	1.72651	1.86602	1.47383	1.18726	0	0	0.326506	0.343957	2.32741	4.8683	4.56237	4.47374	5.02144	5.14268	3.00785	3.03239	1.06424	0.880869	3.07382	0.869809	2.93543	1.73471	1.93431	1.83625	4.54165	0.7992	3.12458	2.93658	3.93111	2.71279	1.28765	0.884401	4.29348	2.01251	1.32405	3.20675	0.434576	0.98553	
3.75161	3.43909	3.31372	3.0768	2.99284	2.99284	2.9572	2.66851	4.64079	4.7097	4.74275	2.50642	2.03745	2.19247	1.79668	1.50515	0.326506	0.326506	0	0.596971	2.51776	5.06705	4.74993	4.64422	5.33132	5.45396	3.27305	3.32389	1.27077	0.870708	3.16598	1.1748	3.26064	2.0599	2.25601	2.11468	4.84364	1.06711	3.44894	3.08805	4.24017	2.85032	1.6099	1.20436	4.53621	2.33433	1.64119	3.5048	0.756224	1.26667	
3.33346	2.96399	2.84122	2.61675	2.67792	2.67792	2.59214	2.80607	4.47183	4.50476	4.35182	2.10219	1.66204	1.68176	1.2529	1.11178	0.343957	0.343957	0.596971	9.50416e-05	2.47539	4.98639	4.69541	4.62679	4.93252	5.04865	3.03722	3.00575	1.23236	1.20443	3.30833	0.870113	2.77715	1.52906	1.81487	1.85774	4.47858	0.898548	2.97359	3.11949	3.849	2.9114	1.06637	0.662945	4.35229	1.89095	1.07792	3.16185	0.286087	1.03968	
2.30467	2.43197	2.33704	2.12443	1.32078	1.32078	1.54693	0.826776	2.19149	2.3193	2.95952	1.59333	1.44262	2.09398	2.21603	1.66188	2.32741	2.32741	2.51776	2.47539	0	2.54933	2.2356	2.15191	3.51645	3.65719	1.14623	1.52175	1.26319	1.81407	1.15487	1.66746	2.37644	2.18571	1.73373	0.974255	2.93343	1.5773	2.43992	0.701016	2.53892	0.604593	2.19553	2.20391	2.11419	1.75684	2.31428	1.75492	2.22142	1.46568	
3.04351	3.56994	3.56297	3.51113	2.70276	2.70276	2.969	2.66784	0.863789	1.11434	2.76825	3.4064	3.5853	4.09915	4.41228	4.01774	4.8683	4.8683	5.06705	4.98639	2.54933	0	0.372709	0.645646	2.98374	3.0968	2.16207	2.51627	3.80628	4.33482	2.34448	4.13388	3.66341	4.26204	3.70821	3.2042	2.52619	4.09329	3.5712	2.06636	2.75505	2.33438	4.46507	4.60222	1.02159	3.6806	4.57255	2.5709	4.71623	3.94897	
2.98836	3.48093	3.4611	3.38449	2.5327	2.5327	2.81174	2.30504	0.920576	1.21006	2.84309	3.2168	3.35498	3.90014	4.18749	3.76004	4.56237	4.56237	4.74993	4.69541	2.2356	0.372709	9.50416e-05	0.304054	3.12399	3.24579	1.98328	2.38465	3.49823	3.99956	1.97258	3.85364	3.55646	4.05481	3.5052	2.95163	2.62263	3.79834	3.48319	1.71487	2.76316	1.98104	4.228	4.34079	1.05137	3.48411	4.33861	2.47109	4.43031	3.66333	
3.15176	3.61628	3.58683	3.49117	2.61097	2.61097	2.89791	2.11946	1.1839	1.47831	3.08334	3.26943	3.36538	3.93874	4.19843	3.73702	4.47374	4.47374	4.64422	4.62679	2.15191	0.645646	0.304054	9.50416e-05	3.39163	3.51643	2.06316	2.49796	3.41142	3.86672	1.74747	3.80266	3.6776	4.08441	3.5425	2.94085	2.8743	3.72833	3.61929	1.56756	2.96847	1.82498	4.22563	4.31037	1.29881	3.52796	4.33909	2.60804	4.36931	3.60647	
1.60268	2.07794	2.17943	2.35723	2.3964	2.3964	2.37785	4.2229	2.20801	1.91478	0.591401	2.83381	3.29499	3.33111	3.79066	3.83805	5.02144	5.02144	5.33132	4.93252	3.51645	2.98374	3.12399	3.39163	0	0.141847	2.37064	2.08513	4.23848	4.99975	4.25528	4.15653	2.27382	3.51787	3.11985	3.28387	0.592885	4.29176	2.07035	3.66471	1.09142	3.84538	3.94914	4.30066	2.09886	3.04531	3.99754	1.86795	4.6587	4.08404	
1.7157	2.17214	2.27712	2.46236	2.52921	2.52921	2.5038	4.36473	2.33254	2.03836	0.72222	2.95292	3.41678	3.43657	3.89666	3.95785	5.14268	5.14268	5.45396	5.04865	3.65719	3.0968	3.24579	3.51643	0.141847	0	2.51121	2.22028	4.36966	5.13189	4.3964	4.27931	2.3688	3.62207	3.23452	3.41461	0.734644	4.41789	2.16424	3.80628	1.21696	3.98722	4.05746	4.41328	2.22695	3.15935	4.10334	2.0012	4.77624	4.20999	
1.28814	1.61456	1.56264	1.43764	0.549897	0.549897	0.834746	1.89217	1.47575	1.47134	1.81475	1.24437	1.46849	1.93846	2.27296	1.96516	3.00785	3.00785	3.27305	3.03722	1.14623	2.16207	1.98328	2.06316	2.37064	2.51121	0	0.491856	2.03882	2.75425	2.03311	2.16914	1.64277	2.10517	1.55052	1.1799	1.79013	2.21082	1.61947	1.42392	1.4131	1.54154	2.34623	2.54441	1.33866	1.51971	2.44646	0.689339	2.75226	2.02358	
0.808243	1.13293	1.09171	1.00002	0.331171	0.331171	0.483474	2.31742	1.74048	1.65544	1.4999	0.992722	1.35206	1.67522	2.07053	1.89633	3.03239	3.03239	3.32389	3.00575	1.52175	2.51627	2.38465	2.49796	2.08513	2.22028	0.491856	9.50416e-05	2.16585	2.92075	2.50195	2.16507	1.17996	1.85875	1.32213	1.22074	1.54382	2.26061	1.1372	1.8969	1.03623	1.98986	2.17753	2.44229	1.58459	1.27103	2.26303	0.234066	2.72063	2.05759	
2.73327	2.56951	2.44575	2.19444	1.84418	1.84418	1.88483	1.60144	3.3719	3.44901	3.64776	1.55215	1.1022	1.5922	1.43772	0.822108	1.06424	1.06424	1.27077	1.23236	1.26319	3.80628	3.49823	3.41142	4.23848	4.36966	2.03882	2.16585	0	0.766576	2.09839	0.57717	2.42742	1.56795	1.4308	0.955346	3.70952	0.371209	2.57941	1.88799	3.15708	1.67984	1.32221	1.13717	3.27021	1.50033	1.42968	2.37245	1.00533	0.401899	
3.4995	3.31778	3.19274	2.94195	2.6035	2.6035	2.65139	1.82451	4.00043	4.1088	4.40972	2.30569	1.84213	2.24345	1.97979	1.44846	0.880869	0.880869	0.870708	1.20443	1.81407	4.33482	3.99956	3.86672	4.99975	5.13189	2.75425	2.92075	0.766576	0	2.31442	1.10199	3.16717	2.17575	2.1511	1.72006	4.46397	0.860752	3.32773	2.29921	3.92129	2.04637	1.82073	1.49645	3.91443	2.22509	1.90213	3.1321	1.13813	1.03918	
3.31019	3.53015	3.44571	3.24872	2.38378	2.38378	2.64432	0.502854	2.40064	2.63627	3.76158	2.74569	2.58308	3.23684	3.31454	2.71815	3.07382	3.07382	3.16598	3.30833	1.15487	2.34448	1.97258	1.74747	4.25528	4.3964	2.03311	2.50195	2.09839	2.31442	0	2.62969	3.49581	3.31541	2.8856	2.11904	3.66377	2.46647	3.53731	0.610128	3.42317	0.553289	3.26712	3.19767	2.40176	2.91083	3.38581	2.71839	3.10133	2.424	
2.58005	2.30027	2.174	1.92959	1.83431	1.83431	1.78343	2.14312	3.60242	3.63511	3.56804	1.33593	0.863672	1.14524	0.895535	0.360006	0.869809	0.869809	1.1748	0.870113	1.66746	4.13388	3.85364	3.80266	4.15653	4.27931	2.16914	2.16507	0.57717	1.10199	2.62969	9.50416e-05	2.13239	1.07431	1.10936	0.989248	3.67215	0.250967	2.31024	2.34644	3.06539	2.16895	0.758968	0.569972	3.48224	1.18733	0.860465	2.33705	0.588326	0.206795	
0.758072	0.197012	0.110286	0.2547	1.14112	1.14112	0.858343	3.20075	2.84384	2.69792	1.7502	0.888378	1.32681	1.10232	1.55773	1.77523	2.93543	2.93543	3.26064	2.77715	2.37644	3.66341	3.55646	3.6776	2.27382	2.3688	1.64277	1.17996	2.42742	3.16717	3.49581	2.13239	-nan(ind)	1.27623	1.02458	1.59017	1.96071	2.33327	0.205367	2.92479	1.30115	2.94795	1.73193	2.11775	2.68167	0.947639	1.76081	1.09252	2.52705	2.13584	
1.92558	1.47053	1.3545	1.16067	1.58902	1.58902	1.37687	2.88725	3.56429	3.50866	2.96196	0.872582	0.747631	0.191702	0.282499	0.748423	1.73471	1.73471	2.0599	1.52906	2.18571	4.26204	4.05481	4.08441	3.51787	3.62207	2.10517	1.85875	1.56795	2.17575	3.31541	1.07431	1.27623	0	0.554656	1.21494	3.13313	1.32116	1.47958	2.87626	2.47352	2.78183	0.464027	0.867012	3.41653	0.591535	0.4847	1.93443	1.30507	1.17806	
1.5189	1.19102	1.06478	0.822243	1.03886	1.03886	0.84828	2.49497	3.01172	2.96261	2.54318	0.329648	0.346621	0.396247	0.748455	0.755428	1.93431	1.93431	2.25601	1.81487	1.73373	3.70821	3.5052	3.5425	3.11985	3.23452	1.55052	1.32213	1.4308	2.1511	2.8856	1.10936	1.02458	0.554656	0	0.771025	2.68568	1.30939	1.20098	2.40179	2.04234	2.33819	0.865636	1.18326	2.86515	0.0784231	0.943555	1.42152	1.54641	1.11447	
1.78978	1.70038	1.58406	1.33931	0.893719	0.893719	0.936503	1.72431	2.62441	2.64739	2.69289	0.711288	0.468779	1.11995	1.2729	0.814223	1.83625	1.83625	2.11468	1.85774	0.974255	3.2042	2.95163	2.94085	3.28387	3.41461	1.1799	1.22074	0.955346	1.72006	2.11904	0.989248	1.59017	1.21494	0.771025	0	2.76086	1.04761	1.70983	1.66132	2.20176	1.57587	1.28548	1.39981	2.49955	0.805297	1.40015	1.4201	1.57327	0.85107	
1.21836	1.7763	1.85536	1.9878	1.86718	1.86718	1.89053	3.63106	1.70256	1.41995	0.281693	2.37918	2.82115	2.94217	3.39417	3.3709	4.54165	4.54165	4.84364	4.47858	2.93343	2.52619	2.62263	2.8743	0.592885	0.734644	1.79013	1.54382	3.70952	4.46397	3.66377	3.67215	1.96071	3.13313	2.68568	2.76086	0	3.78943	1.77069	3.07204	0.664339	3.25278	3.53968	3.86726	1.57583	2.61535	3.6003	1.34254	4.19884	3.58341	
2.73582	2.49387	2.36776	2.11963	1.9301	1.9301	1.91412	1.97117	3.6072	3.66006	3.70096	1.50291	1.02761	1.3828	1.14645	0.58775	0.7992	0.7992	1.06711	0.898548	1.5773	4.09329	3.79834	3.72833	4.29176	4.41789	2.21082	2.26061	0.371209	0.860752	2.46647	0.250967	2.33327	1.32116	1.30939	1.04761	3.78943	0	2.50386	2.23081	3.20104	2.03417	1.00695	0.774814	3.49509	1.38576	1.10513	2.44751	0.648788	0.208111	
0.589944	0.0099952	0.136264	0.385791	1.15716	1.15716	0.895428	3.26668	2.73751	2.57575	1.5531	1.0283	1.48586	1.30354	1.76054	1.95575	3.12458	3.12458	3.44894	2.97359	2.43992	3.5712	3.48319	3.61929	2.07035	2.16424	1.61947	1.1372	2.57941	3.32773	3.53731	2.31024	0.205367	1.47958	1.20098	1.70983	1.77069	2.50386	9.50416e-05	2.9539	1.11664	2.99529	1.93326	2.31591	2.57467	1.12292	1.96427	1.01276	2.72029	2.30336	
2.70469	2.94714	2.8684	2.6828	1.79684	1.79684	2.06755	0.640046	1.93344	2.13677	3.16004	2.22301	2.12949	2.77483	2.9157	2.36121	2.93658	2.93658	3.08805	3.11949	0.701016	2.06636	1.71487	1.56756	3.66471	3.80628	1.42392	1.8969	1.88799	2.29921	0.610128	2.34644	2.92479	2.87626	2.40179	1.66132	3.07204	2.23081	2.9539	-nan(ind)	2.81397	0.268981	2.8965	2.89444	1.90624	2.41656	3.01527	2.11066	2.87958	2.14123	
0.554026	1.12155	1.19437	1.32393	1.3257	1.3257	1.28692	3.30522	1.89136	1.66068	0.503401	1.74723	2.20462	2.28316	2.73781	2.74951	3.93111	3.93111	4.24017	3.849	2.53892	2.75505	2.76316	2.96847	1.09142	1.21696	1.4131	1.03623	3.15708	3.92129	3.42317	3.06539	1.30115	2.47352	2.04234	2.20176	0.664339	3.20104	1.11664	2.81397	0	2.95154	2.88756	3.22559	1.73598	1.96975	2.94444	0.805788	3.57292	2.9932	
2.79579	2.9879	2.9005	2.69948	1.84736	1.84736	2.10043	0.392379	2.18882	2.38228	3.32333	2.19262	2.04285	2.6957	2.79685	2.21773	2.71279	2.71279	2.85032	2.9114	0.604593	2.33438	1.98104	1.82498	3.84538	3.98722	1.54154	1.98986	1.67984	2.04637	0.553289	2.16895	2.94795	2.78183	2.33819	1.57587	3.25278	2.03417	2.99529	0.268981	2.95154	0	2.76217	2.72796	2.15423	2.36135	2.88125	2.21366	2.68143	1.96225	
2.34843	1.92398	1.80497	1.59723	1.87655	1.87655	1.71145	2.80431	3.82185	3.79613	3.38328	1.19203	0.881651	0.629732	0.187386	0.549783	1.28765	1.28765	1.6099	1.06637	2.19553	4.46507	4.228	4.22563	3.94914	4.05746	2.34623	2.17753	1.32221	1.82073	3.26712	0.758968	1.73193	0.464027	0.865636	1.28548	3.53968	1.00695	1.93326	2.8965	2.88756	2.76217	9.50416e-05	0.40729	3.68217	0.929704	0.119088	2.28666	0.853815	0.921432	
2.69815	2.30641	2.18472	1.96566	2.12427	2.12427	1.99964	2.71276	4.01246	4.01333	3.72611	1.49058	1.09349	1.01942	0.594675	0.585804	0.884401	0.884401	1.20436	0.662945	2.20391	4.60222	4.34079	4.31037	4.30066	4.41328	2.54441	2.44229	1.13717	1.49645	3.19767	0.569972	2.11775	0.867012	1.18326	1.39981	3.86726	0.774814	2.31591	2.89444	3.22559	2.72796	0.40729	0	3.88118	1.25622	0.441112	2.57659	0.449841	0.773982	
2.03084	2.57416	2.57755	2.55126	1.82753	1.82753	2.06204	2.54309	0.162913	0.234623	1.79178	2.54433	2.80672	3.24027	3.60156	3.29944	4.29348	4.29348	4.53621	4.35229	2.11419	1.02159	1.05137	1.29881	2.09886	2.22695	1.33866	1.58459	3.27021	3.91443	2.40176	3.48224	2.68167	3.41653	2.86515	2.49955	1.57583	3.49509	2.57467	1.90624	1.73598	2.15423	3.68217	3.88118	0	2.82515	3.7802	1.59723	4.0698	3.32139	
1.44365	1.11294	0.986686	0.743834	0.997635	0.997635	0.792569	2.52886	2.97335	2.91772	2.4699	0.281066	0.406311	0.418745	0.803883	0.833798	2.01251	2.01251	2.33433	1.89095	1.75684	3.6806	3.48411	3.52796	3.04531	3.15935	1.51971	1.27103	1.50033	2.22509	2.91083	1.18733	0.947639	0.591535	0.0784231	0.805297	2.61535	1.38576	1.12292	2.41656	1.96975	2.36135	0.929704	1.25622	2.82515	0	1.00286	1.36162	1.62347	1.18968	
2.40061	1.95523	1.83901	1.64098	1.96762	1.96762	1.79182	2.92215	3.92132	3.89033	3.43694	1.27268	0.987325	0.666786	0.206969	0.66801	1.32405	1.32405	1.64119	1.07792	2.31428	4.57255	4.33861	4.33909	3.99754	4.10334	2.44646	2.26303	1.42968	1.90213	3.38581	0.860465	1.76081	0.4847	0.943555	1.40015	3.6003	1.10513	1.96427	3.01527	2.94444	2.88125	0.119088	0.441112	3.7802	1.00286	0	2.36418	0.88997	1.03056	
0.600102	1.01023	0.99299	0.954849	0.528618	0.528618	0.577546	2.54666	1.75819	1.63506	1.2792	1.09505	1.5	1.74547	2.16527	2.05009	3.20675	3.20675	3.5048	3.16185	1.75492	2.5709	2.47109	2.60804	1.86795	2.0012	0.689339	0.234066	2.37245	3.1321	2.71839	2.33705	1.09252	1.93443	1.42152	1.4201	1.34254	2.44751	1.01276	2.11066	0.805788	2.21366	2.28666	2.57659	1.59723	1.36162	2.36418	0	2.8786	2.242	
3.06244	2.71057	2.58653	2.35688	2.39244	2.39244	2.31056	2.60188	4.1906	4.22063	4.07611	1.82571	1.37958	1.44365	1.04047	0.828922	0.434576	0.434576	0.756224	0.286087	2.22142	4.71623	4.43031	4.36931	4.6587	4.77624	2.75226	2.72063	1.00533	1.13813	3.10133	0.588326	2.52705	1.30507	1.54641	1.57327	4.19884	0.648788	2.72029	2.87958	3.57292	2.68143	0.853815	0.449841	4.0698	1.62347	0.88997	2.8786	0	0.767445	
2.52801	2.29337	2.16746	1.91839	1.7267	1.7267	1.70629	1.939	3.43744	3.481	3.49334	1.29711	0.822612	1.21934	1.03637	0.429776	0.98553	0.98553	1.26667	1.03968	1.46568	3.94897	3.66333	3.60647	4.08404	4.20999	2.02358	2.05759	0.401899	1.03918	2.424	0.206795	2.13584	1.17806	1.11447	0.85107	3.58341	0.208111	2.30336	2.14123	2.9932	1.96225	0.921432	0.773982	3.32139	1.18968	1.03056	2.242	0.767445	0	
